ma_window,entry_z,exit_z,trade_count,sharpe_ratio,net_pnl_twd,return_pct,max_drawdown_pct,win_rate,ticks_median,ticks_p25,ticks_lt1_share
1560,1.25,0.25,42,10.924787018355891,474203.782365986,0.23710189118299307,-0.019614407180472665,0.9523809523809523,3.128422658854809,2.2516536057841385,0.047619047619047616
1560,1.25,0.5,38,10.997867856518395,482233.0197654268,0.24111650988271344,-0.01965149821800412,0.9736842105263158,3.145917257177073,2.403818172881006,0.05263157894736842
1560,1.5,0.0,33,10.242643455670198,345556.3128831252,0.17277815644156258,-0.020748767133571117,0.9696969696969697,2.76991025377674,1.6550694594869275,0.15151515151515152
1560,1.5,0.25,29,9.134035585144765,357181.7971293213,0.17859089856466068,-0.020811823109228543,0.9310344827586207,2.83003398896195,2.2474960493085674,0.06896551724137931
1560,1.5,0.5,28,9.853743717086306,390594.93325717293,0.1952974666285864,-0.020627124277738242,0.9642857142857143,3.576839502062934,2.4799180349252268,0.07142857142857142
1560,1.75,0.0,29,11.513198745743985,372396.42517356866,0.18619821258678426,-0.01939511979098144,1.0,3.369110849051096,2.1890589100955147,0.034482758620689655
1560,1.75,0.25,25,9.84970894660108,356508.20295790135,0.1782541014789506,-0.01968318836431502,1.0,3.5595291044519533,2.7378960709276994,0.04
1560,1.75,0.5,25,10.685161941329412,394873.6819284485,0.1974368409642242,-0.019487198273602294,1.0,4.812166646637002,3.219083150645714,0.0
1560,2.0,0.0,21,10.156390068325209,331926.14606824436,0.1659630730341221,-0.019473999223883282,1.0,4.020634402481342,3.1740213729661013,0.0
1560,2.0,0.25,18,9.421122637735666,320963.7947515691,0.16048189737578458,-0.019773339255827502,0.9444444444444444,4.7060143268204495,3.7299417564793558,0.05555555555555555
1560,2.0,0.5,18,10.049875839098767,350585.50870214985,0.1752927543510748,-0.019594374446005675,1.0,5.508234593742179,4.187609887402373,0.0
1560,2.5,0.0,11,7.936046045072787,219242.53227232033,0.10962126613616012,-0.020356737054668745,1.0,4.824728901948736,3.996867646780479,0.0
1560,2.5,0.25,9,7.207679790911792,181359.68479245246,0.09067984239622624,-0.020709745553958294,1.0,5.425033080360974,3.712642893735431,0.1111111111111111
